portfolio_id,hub_mac,call_date,label,confidence,other_label,other_confidence,outcome_ts,outcome_fulfiled_flag,selected_outcome,selected_outcome_cleaned,outcome_cost,sc_call_next_7d_flag,sc_call_days_next_7d,sc_interactions_next_7d,avg_mins_per_sc_interaction_next_7d,bb_churn_next_30d,bb_churn_next_60d,bb_tenure_months,all_interactions_prev_30d,service_interactions_prev_30d,sales_interactions_prev_30d
15251937039928070951883,3c457a5ad9b0,2025-11-02,Other,9.0,Broadband Hardware Issue,9.0,2025-11-02 15:25:47.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,89.0,1,1,0
15680455397919938332176,3c457a38af00,2025-11-03,Other,9.0,Contract or Cancellation,7.0,2025-11-03 19:15:06.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,34.0,1,1,0
14155412741029611035494,507043c3dc18,2025-09-27,Other,9.0,Contract or Cancellation,8.0,2025-09-27 10:42:28.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,1,0,,0,0,74.0,1,1,1
15843797721703528775906,3c8994af1d40,2025-10-30,Other,9.0,Existing Order or Installation,9.0,2025-10-30 13:46:20.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,3,4,2448,0,1,59.0,2,1,1
14780046564131296390914,b4ba9d309de0,2025-08-04,Other,9.0,TV or Device Issue,8.0,2025-08-04 14:45:46.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,86.0,3,1,2
CX40279932S,00a3888f6bf0,2025-09-18,Other,10.0,Landline Issue,9.0,2025-09-18 08:19:53.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,4,3,8799,0,0,222.0,3,3,0
13740090076603414920481,00a388329f98,2025-11-03,Other,10.0,Existing Order or Installation,9.0,2025-11-03 14:10:23.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,,3,2,1
13087517590621601149222,80751f9addc0,2025-09-24,Other,9.0,Broadband Hardware Issue,9.0,2025-09-24 15:29:18.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,91.0,1,1,0
CX3121016S,6ca0b4a08d38,2025-09-03,Other,9.0,Broadband Hardware Issue,8.0,2025-09-03 09:03:54.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,119.0,1,1,0
CX40044646S,5070438bd770,2025-09-12,Other,9.0,Landline Issue,8.0,2025-09-12 10:30:38.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,213.0,1,1,0
11342983720610532489914,80751fc43848,2025-09-13,Other,9.0,Existing Order or Installation,8.0,2025-09-13 16:51:28.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,53.0,2,1,1
16524562141874590580350,3c89946d88c0,2025-10-20,Other,9.0,Existing Order or Installation,8.0,2025-10-20 13:34:13.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,1,17.0,3,3,0
12250285173380294724832,e87640fde6d0,2025-08-29,Other,9.0,Existing Order or Installation,8.0,2025-08-29 12:50:21.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,76.0,1,1,0
12711697698571376191552,00a3888a2698,2025-09-09,Other,9.0,Landline Issue,10.0,2025-09-09 16:35:16.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,184.0,1,1,0
CX11102312S,6ca0b46dce18,2025-10-21,Other,9.0,Landline Issue,7.0,2025-10-21 10:53:55.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,207.0,2,2,0
13112607258196299674998,507043c66820,2025-09-04,Other,9.0,Existing Order or Installation,6.0,2025-09-04 09:07:15.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,17.0,2,1,1
CX50675629S,80751f8dac80,2025-09-15,Other,9.0,Broadband Hardware Issue,8.0,2025-09-15 11:48:30.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,122.0,2,2,0
12785824121921854842940,00a388134f50,2025-08-06,Other,10.0,Existing Order or Installation,8.0,2025-08-06 10:52:56.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,105.0,2,2,0
CX4055926S,80721529c0b8,2025-10-31,Other,9.0,Landline Issue,9.0,2025-10-31 14:37:35.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,13.0,3,3,0
14380786165869545615421,c4602608f1a8,2025-08-15,Other,,Other (General Miscellaneous),4.0,2025-08-15 16:11:27.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,48.0,2,1,1
16510819318744310146699,6ca0b4719628,2025-09-17,Other,10.0,Broadband Hardware Issue,8.0,2025-09-17 09:08:08.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,39.0,1,1,0
14419823933953959294598,c0a36e1aa618,2025-08-26,Other,9.0,TV or Device Issue,9.0,2025-08-26 16:02:09.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,118.0,7,4,3
CX2543950S,00a3881ebe90,2025-08-30,Other,9.0,Broadband Hardware Issue,9.0,2025-08-30 14:14:29.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,66.0,1,1,0
17543004900175510132031,8072150ac3e0,2025-09-03,Other,9.0,Broadband Hardware Issue,9.0,2025-09-03 13:17:45.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,0.0,1,1,0
13391715300709312374658,6ca0b47bfcd8,2025-08-02,Other,9.0,Broadband Hardware Issue,8.0,2025-08-02 16:15:03.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,1.0,1,1,0
CX10271515S,9c31c3855178,2025-09-20,Other,8.0,Broadband Hardware Issue,8.0,2025-09-20 12:22:13.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,1,1,5152,0,0,177.0,4,3,0
15465164031061922502852,3c457acbae28,2025-10-25,Other,10.0,Broadband Hardware Issue,10.0,2025-10-25 20:11:33.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,31.0,3,1,0
12312566531176741354321,c0a36e4ee838,2025-10-29,Other,10.0,Landline Issue,10.0,2025-10-29 16:26:27.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,49.0,2,2,0
13113250483546468952832,80751f9cdba8,2025-10-18,Other,10.0,Billing or Credit,9.0,2025-10-18 17:06:29.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,157.0,12,6,10
14434398229043959294501,8072150f66c0,2025-09-17,Other,10.0,Contract or Cancellation,9.0,2025-09-17 11:17:01.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,68.0,4,1,1
15750172117642318227136,04819b16c7e8,2025-08-05,Other,10.0,Broadband Hardware Issue,8.0,2025-08-05 13:58:25.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,20.0,1,1,0
16786551085929989902181,5070438e2ef8,2025-10-27,Other,9.0,Billing or Credit,8.0,2025-10-27 12:48:40.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,0.0,1,1,1
16007657814490002260668,80751f3e75a0,2025-09-01,Other,9.0,Existing Order or Installation,8.0,2025-09-01 10:40:51.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,58.0,3,2,2
12582990612107287245727,00a3889c0508,2025-09-03,Other,,Existing Order or Installation,8.0,2025-09-03 13:20:23.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,39.0,3,1,1
CX70015496S,6ca0b4a79ac0,2025-09-04,Other,9.0,Advanced Wi-Fi Configuration or Settings,8.0,2025-09-04 19:01:52.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,96.0,3,1,0
14906371513011797547603,6ca0b4c328c8,2025-09-08,Other,9.0,Existing Order or Installation,8.0,2025-09-08 14:24:10.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,,3,2,1
16085567696627021027604,80751f85b5e8,2025-10-30,Other,10.0,Account Enquiry or Move,8.0,2025-10-30 15:40:42.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,56.0,2,1,1
15828202848268818078505,04819b14a948,2025-10-31,Other,10.0,Existing Order or Installation,8.0,2025-10-31 14:28:48.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,1,67.0,5,2,3
14710228703932008921778,c0a36e9aa370,2025-09-10,Other,9.0,Existing Order or Installation,8.0,2025-09-10 18:28:44.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,108.0,1,1,0
CX80581852S,6ca0b4763860,2025-08-29,Other,9.0,Broadband Hardware Issue,9.0,2025-08-29 09:59:47.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,193.0,1,1,0
15498136912779929512742,3c457adeee80,2025-08-26,Other,8.0,Broadband Hardware Issue,8.0,2025-08-26 14:08:53.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,27.0,1,1,0
11925467044059833267815,3c8994380510,2025-09-08,Other,9.0,Broadband Hardware Issue,9.0,2025-09-08 13:30:19.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,141.0,1,1,0
14740201593875530764715,807215bc2ca8,2025-09-13,Other,9.0,Contract or Cancellation,8.0,2025-09-13 09:23:35.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,86.0,3,2,1
16806966525296805507027,9c31c3f07a58,2025-09-21,Other,,Billing or Credit,8.0,2025-09-21 11:44:28.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,29.0,1,1,0
CX31177509S,6ca0b484a650,2025-08-30,Other,9.0,Upgrade or Package Change,8.0,2025-08-30 14:47:57.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,137.0,2,1,1
16699758215933403545922,3c457a6eda98,2025-10-31,Other,9.0,Broadband Hardware Issue,8.0,2025-10-31 12:45:32.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,34.0,1,1,0
16895219006834747135849,04819b960e28,2025-10-23,Other,10.0,Landline Issue,9.0,2025-10-23 16:25:12.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,27.0,5,4,0
CX2763606S,9c31c3dcb168,2025-08-28,Other,9.0,Landline Issue,10.0,2025-08-28 15:54:22.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,111.0,1,1,0
CX50715348S,3c457a9dc290,2025-09-18,Other,10.0,Landline Issue,9.0,2025-09-18 15:28:34.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,119.0,1,1,0
12119483691126352753519,3c9ec79cb128,2025-08-29,Other,10.0,Broadband Hardware Issue,8.0,2025-08-29 13:41:26.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,204.0,1,1,0
14587746379023591439524,04819babafe0,2025-10-27,Other,9.0,Existing Order or Installation,8.0,2025-10-27 09:21:17.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,0.0,3,2,1
15552566003206246367252,00a388342c70,2025-08-23,Other,9.0,Broadband Hardware Issue,8.0,2025-08-23 11:31:45.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,52.0,1,1,0
CX50838894S,3c89946e4b48,2025-11-03,Other,9.0,Broadband Hardware Issue,8.0,2025-11-03 19:09:52.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,11.0,1,1,0
14697892105312008921736,c0a36e52b948,2025-09-24,Other,8.0,Landline Issue,8.0,2025-09-24 10:25:20.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,109.0,3,2,3
12288310365784581820563,80751f435ff0,2025-08-25,Other,10.0,Landline Issue,10.0,2025-08-25 11:42:58.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,101.0,3,3,0
13753906230213414939651,c460262a6b40,2025-10-24,Other,8.0,Contract or Cancellation,8.0,2025-10-24 11:09:47.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,1,1,18.0,5,3,4
15624323713743520728576,807215bcbb88,2025-08-27,Other,8.0,Broadband Hardware Issue,8.0,2025-08-27 08:42:12.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,73.0,1,1,0
CX106832S,c0a36e64a2b0,2025-08-22,Other,9.0,Existing Order or Installation,9.0,2025-08-22 16:12:48.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,119.0,2,1,1
17163252234452395611475,3c457a4314c0,2025-10-27,Other,9.0,Broadband Hardware Issue,8.0,2025-10-27 13:35:25.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,17.0,2,2,0
15662352879035393910874,3c89947e5330,2025-08-01,Other,9.0,Existing Order or Installation,8.0,2025-08-01 17:03:09.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,71.0,2,2,0
17550193589792066170547,3c457ae58a50,2025-10-22,Other,9.0,Broadband Hardware Issue,8.0,2025-10-22 11:19:28.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,2.0,1,1,0
16823373847490834943339,04819be98488,2025-09-17,Other,9.0,Broadband Hardware Issue,8.0,2025-09-17 12:12:09.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,11.0,1,1,0
14477691285583959349166,c0a36e8ad740,2025-09-08,Other,8.0,Broadband Hardware Issue,6.0,2025-09-08 10:39:00.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,116.0,2,2,0
11815861803019205049868,50704360f1a8,2025-10-31,Other,10.0,Landline Issue,10.0,2025-10-31 12:58:39.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,218.0,1,1,0
12805825417035300730421,3c8994f1f3c0,2025-09-12,Other,9.0,Existing Order or Installation,8.0,2025-09-12 10:04:41.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,1,1,5854,0,0,132.0,7,5,0
17023908779500596755201,b4ba9d13d970,2025-10-29,Other,9.0,Broadband Hardware Issue,8.0,2025-10-29 09:35:08.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,22.0,2,1,0
15741775507323399141340,8072153d3530,2025-09-22,Other,9.0,Broadband Hardware Issue,8.0,2025-09-22 17:18:43.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,1,1,593,0,0,69.0,1,1,0
CX686921S,3c9ec7aab9f0,2025-09-16,Other,9.0,Broadband Hardware Issue,9.0,2025-09-16 09:31:58.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,78.0,2,2,0
14592723849853599948837,04819b5fe140,2025-08-01,Other,8.0,Existing Order or Installation,8.0,2025-08-01 14:12:17.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,26.0,3,3,0
13003004494648953997928,00a38821e530,2025-08-26,Other,10.0,Other (General Miscellaneous),8.0,2025-08-26 13:23:29.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,1,1,858,0,0,31.0,1,1,0
15332136737989154669940,04819b93ab30,2025-08-21,Other,9.0,TV or Device Issue,8.0,2025-08-21 12:48:37.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,83.0,3,3,0
16557144001832723595597,04819b3a5f18,2025-08-05,Other,9.0,Broadband Hardware Issue,9.0,2025-08-05 14:20:27.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,2.0,2,2,0
16807003930276804215177,3c899472a640,2025-09-10,Other,9.0,Existing Order or Installation,6.0,2025-09-10 14:15:24.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,1,1,505,0,0,28.0,1,1,0
16445103712808040869161,9c31c37fc4c8,2025-08-25,Other,10.0,Landline Issue,9.0,2025-08-25 14:49:01.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,2,2,6701,0,0,42.0,7,7,0
16828762982955682373869,6ca0b4bfaed0,2025-11-03,Other,9.0,Broadband Hardware Issue,9.0,2025-11-03 14:48:12.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,9.0,1,1,0
CX3797795S,04819b2ac048,2025-09-07,Other,8.0,Existing Order or Installation,8.0,2025-09-07 14:33:20.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,1,1,1159,0,0,160.0,3,2,1
15983630098919404209666,3c8994d0f840,2025-08-01,Other,9.0,Broadband Hardware Issue,9.0,2025-08-01 15:16:00.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,58.0,1,1,0
13524788951165787915127,50704368b0d8,2025-09-25,Other,9.0,Landline Issue,7.0,2025-09-25 15:18:59.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,1,1,195,0,0,154.0,1,1,0
16372528888333336736202,c0a36ee9dab8,2025-10-28,Other,9.0,Broadband Hardware Issue,8.0,2025-10-28 16:15:12.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,1,1,5765,0,0,46.0,3,2,1
15196473175866957782395,6ca0b4726ff0,2025-08-22,Other,8.0,Account Enquiry or Move,5.0,2025-08-22 13:25:27.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,89.0,2,2,0
CX90139805S,6ca0b4e67f00,2025-09-11,Other,9.0,Other (General Miscellaneous),3.0,2025-09-11 09:34:39.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,1,1,2846,0,0,51.0,2,2,0
CX60666383S,04819b430d58,2025-09-12,Other,6.0,Broadband Hardware Issue,8.0,2025-09-12 13:09:06.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,164.0,1,1,0
16069907794082832996839,3c457a404fa0,2025-09-03,Other,9.0,Broadband Hardware Issue,9.0,2025-09-03 13:55:36.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,56.0,6,5,0
CX81034556S,80751f65abe8,2025-09-14,Other,9.0,TV or Device Issue,8.0,2025-09-14 17:10:42.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,226.0,1,1,0
11268896287550134541364,5070433acbb8,2025-08-21,Other,10.0,Upgrade or Package Change,8.0,2025-08-21 13:57:16.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,37.0,2,1,1
15190604552576957361074,9c31c3f7fb60,2025-09-19,Other,7.0,Advanced Wi-Fi Configuration or Settings,7.0,2025-09-19 12:10:25.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,50.0,4,4,0
16923789638479301351601,9c31c3ad4a20,2025-08-05,Other,9.0,Broadband Hardware Issue,8.0,2025-08-05 09:13:00.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,24.0,2,2,0
11744094654122662491672,c460262e7c28,2025-10-27,Other,8.0,Advanced Wi-Fi Configuration or Settings,6.0,2025-10-27 15:29:46.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,136.0,1,1,0
14751493710585530764758,04819b33f2d0,2025-11-03,Other,9.0,Broadband Hardware Issue,9.0,2025-11-03 12:12:19.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,83.0,4,4,0
11476312086863209663085,507043679978,2025-09-09,Other,10.0,Landline Issue,10.0,2025-09-09 20:57:53.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,28.0,2,1,1
CX51200890S,c46026170b98,2025-09-20,Other,9.0,Existing Order or Installation,8.0,2025-09-20 08:32:17.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,128.0,2,2,0
CX71190804S,80751f0db060,2025-09-22,Other,8.0,TV or Device Issue,8.0,2025-09-22 09:14:06.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,218.0,1,1,0
14312617753268117593894,80751fc892c8,2025-08-15,Other,9.0,Existing Order or Installation,8.0,2025-08-15 12:08:14.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,123.0,4,2,3
CX90247420S,00a388382bd0,2025-09-18,Other,9.0,Landline Issue,8.0,2025-09-18 12:56:48.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,1,2,6579,0,0,79.0,5,3,1
15916318680155467630894,04819b53e170,2025-09-22,Other,9.0,Broadband Hardware Issue,8.0,2025-09-22 08:55:16.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,63.0,5,3,1
12157695273621133476620,80751fc47ac0,2025-09-16,Other,9.0,Existing Order or Installation,9.0,2025-09-16 12:18:25.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,1,1,596,0,0,179.0,4,3,1
15175767740082441999171,04819ba54548,2025-09-05,Other,10.0,Broadband Hardware Issue,8.0,2025-09-05 15:26:12.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,0.0,2,1,0
CX81171645S,3c457ac241f8,2025-08-26,Other,7.0,Broadband Hardware Issue,7.0,2025-08-26 17:09:55.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,1,1,1587,0,0,122.0,3,3,1
CX60995496S,04819b107c70,2025-08-05,Other,10.0,Landline Issue,10.0,2025-08-05 11:13:58.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,1,1,3542,0,0,149.0,1,1,0
11489920181554028213013,80751f375ea0,2025-10-28,Other,9.0,Upgrade or Package Change,8.0,2025-10-28 16:50:26.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,108.0,1,1,0
17296109727576344333770,8072153fb790,2025-09-13,Other,10.0,Broadband Hardware Issue,8.0,2025-09-13 12:02:12.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,11.0,1,1,0
12851611574401048341498,507043463060,2025-09-25,Other,10.0,Existing Order or Installation,8.0,2025-09-25 13:01:26.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,1,1,917,0,0,0.0,2,2,1
16483967233553959632518,3c457ad044d8,2025-10-26,Other,9.0,Broadband Hardware Issue,8.0,2025-10-26 15:15:20.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,41.0,1,1,0
16973633469082420855952,80751f7f4748,2025-09-04,Other,9.0,Existing Order or Installation,8.0,2025-09-04 14:18:51.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,1,1,3610,0,0,0.0,4,3,1
13743332390077347635606,c46026aea898,2025-08-02,Other,9.0,Landline Issue,8.0,2025-08-02 13:10:35.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,1,1,2887,0,0,144.0,1,1,0
12963959550241624852488,3c457a018d38,2025-08-01,Other,9.0,Broadband Hardware Issue,9.0,2025-08-01 16:01:08.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,90.0,1,1,0
16840615402145933172941,3c8994d54150,2025-09-17,Other,9.0,Landline Issue,8.0,2025-09-17 15:29:45.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,17.0,5,3,2
CX80736463S,507043e0eb10,2025-08-12,Other,9.0,Billing or Credit,7.0,2025-08-12 10:59:36.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,123.0,2,2,1
15749575029541521768430,b4ba9de45698,2025-09-19,Other,9.0,Broadband Hardware Issue,8.0,2025-09-19 13:04:31.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,69.0,1,1,0
13962734428866979855316,04819b2811c0,2025-10-30,Other,9.0,TV or Device Issue,9.0,2025-10-30 13:18:26.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,8.0,1,1,0
17512898914867467508981,c46026b3f990,2025-08-05,Other,9.0,Landline Issue,8.0,2025-08-05 14:29:29.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,1.0,4,4,0
CX40930339S,507043615d78,2025-09-09,Other,8.0,Upgrade or Package Change,6.0,2025-09-09 11:33:49.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,154.0,1,1,0
11519549418687722943078,c0a36e69ecb8,2025-09-06,Other,10.0,Existing Order or Installation,8.0,2025-09-06 14:30:08.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,43.0,2,2,0
13625004604405144019411,c0a36e175770,2025-09-20,Other,9.0,Account Enquiry or Move,8.0,2025-09-20 10:27:05.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,150.0,3,2,0
12969190995112153548443,3c8994ee2370,2025-11-02,Other,9.0,Landline Issue,7.0,2025-11-02 09:58:17.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,175.0,3,2,1
15783488908098283698484,3c89944b3a88,2025-09-11,Other,8.0,Existing Order or Installation,8.0,2025-09-11 12:32:47.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,68.0,3,2,0
11779507538155278225548,9c31c37968d0,2025-08-21,Other,10.0,Landline Issue,9.0,2025-08-21 16:43:20.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,1,1,1,1498,0,0,140.0,3,3,3
16266328541573343682300,3c457a7f8168,2025-09-10,Other,8.0,Existing Order or Installation,8.0,2025-09-10 17:48:19.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,49.0,2,2,0
14011057057103251583631,507043b00fc8,2025-08-22,Other,,Broadband Hardware Issue,8.0,2025-08-22 12:23:30.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,134.0,3,3,0
17271049539324931460468,04819b8eaee0,2025-08-01,Other,9.0,Broadband Hardware Issue,8.0,2025-08-01 13:50:22.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,10.0,1,1,0
17431100829581953446352,9c31c3e055f0,2025-08-22,Other,10.0,Broadband Hardware Issue,9.0,2025-08-22 18:22:08.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,4.0,4,3,0
11855394196003561827391,c0a36e81c1c8,2025-09-03,Other,10.0,Broadband Hardware Issue,8.0,2025-09-03 10:20:02.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,216.0,1,1,0
CX40432614S,04819be77c08,2025-09-17,Other,9.0,Landline Issue,10.0,2025-09-17 09:42:44.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,165.0,6,5,0
14303981943668117631837,04819b818bf8,2025-10-22,Other,9.0,Broadband Hardware Issue,9.0,2025-10-22 18:37:58.000000 UTC,1,REPLACE_HUB,REPLACE_HUB,40,0,0,0,,0,0,125.0,1,1,0
