call_date,label,long_reason,evidence,confidence,other_label,other_confidence,outcome_ts,outcome_fulfiled_flag,selected_outcome,selected_outcome_cleaned,outcome_cost,sc_call_next_7d_flag,sc_call_days_next_7d,sc_interactions_next_7d,avg_mins_per_sc_interaction_next_7d,bb_churn_next_30d,bb_churn_next_60d,bb_tenure_months,all_interactions_prev_30d,service_interactions_prev_30d,sales_interactions_prev_30d
2025-11-03,Other,"The customer is experiencing issues with their landline service, which has been completely dead since the full fibre installation. The broadband speed to the hub is also unknown, indicating an installation issue rather than a performance issue.",Customer: THE SKY FIBRE IS STILL LAST FRIDAY BUT I'M NOT HAPPY ABOUT IT IN <NUMBER> YEARS <ORDINAL> OF ALL WE DON'T HAVE ANY TELEPHONE TOLD THE ORDER FOR THE SKY ROUTER AND FOR THE STORE THERE'S STILL TELEPHONE LINE IS DEAD ... Customer: I I ABSOLUTELY UNDERSTAND THERE IS NO LANDLINE WHATSOEVER ... Agent: THE PROBLEM IS THE SPEED TO THE HUB IS ALSO COMING UP AS UNKNOWN SO I DON'T KNOW THE SPEED TO THE HUB THE ACTUAL BROADBAND SPEED TO THE HUB IS COMING UP AS UNKNOWN IN THAT SHOULD DEFINITELY BE SHOWING UP HERE ON THE TEST,9.0,Landline Issue,8.0,2025-11-03 09:57:12.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,1,0,,0,0,158.0,2,1,1
2025-09-23,Other,The customer wants to relocate the entry point of their broadband cable into their property because the room it currently enters is changing purpose. This is a request for a service modification rather than a performance issue.,"Customer: ""I want to move the entry point of the broadband until our property"" and ""the room that it goes into... there's been a change of purpose so ideally the broadband router needs to be moved""",10.0,Account Enquiry or Move,8.0,2025-09-23 11:59:32.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,1,83.0,1,1,0
2025-09-16,Other,"The customer is calling because the installation of their broadband and telephone service was not completed due to a gas pipe being hit during the initial fitting, and they have not heard back from Sky or Openreach regarding the unfinished work.",Customer: WE HAVE RECENTLY HAD BROADBAND AND TELEPHONE FITTED AND THERE WAS A PROBLEM FITTING SOME OF THE EQUIPMENT INTO THE HOUSE THE ENGINEER HE WAS OPENREACH WORKING FOR SKY ON BEHALF OF SKY HE HIT A GAS PIPE SO OBVIOUSLY THE WORKOUT TO STOP THE PLUS IS THE THEY'VE BEEN FIXED THE PLUS <NUMBER> IT HAS BEEN FIXED BUT THE ACTUAL PART THAT COMES INTO THE HOUSE IS NOT FINISHED AND WE'VE HEARD NOTHING FROM ANYBODY FROM SKY FROM OPENREACH NOBODY,9.0,Existing Order or Installation,9.0,2025-09-16 09:50:27.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,1.0,4,2,1
2025-08-26,Other,The customer is moving to a new property and needs an engineer to install a new socket and cable for their Sky Broadband as there is currently no existing infrastructure for an internet connection.,I SPOKE TO YOU <NUMBER> ENGINEER THIS MORNING BUT WHAT THEY TOLD ME THAT THEY SAID I CAN DO THE NEW PROPERTY AND FAIRLY NEW SOCKET OR ANYTHING WAS TO EVER. ... EXACTLY <SPELLING_TERM> <NUMBER> <PERSON>. ... THERE'S NOT ENOUGH THERE IS NOTHING LIKE I SAID TO THE NEW PROPERTY. ... YEAH THERE'S NOTHING I'VE TOLD THEM WHEN I WAS YOU KNOW I WAS CALLING FROM I MOVED THE BUDDHA I WAS COMING FROM MY PLEASE VERY WELL AND I TOLD THEM DO NOTHING OF OF SKY WHATSOEVER NEWBORN AND THEY PROMISED ME AN ENGINEER,9.0,Account Enquiry or Move,9.0,2025-08-26 08:50:04.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,,3,2,1
2025-09-01,Other,"The customer is reporting an issue with a missing TV box after moving into a new property, which is unrelated to broadband performance.",Customer: MOVED INTO A NEW PROPERTY AND SWITCH TO NOW BROADBAND OVER BUT WHEN I MOVED IN I'VE ONLY JUST GOT TO KEEP ON FRIDAY THAT ON TV BOX IS MISSING AT THE PROPERTY,10.0,TV or Device Issue,8.0,2025-09-01 08:41:33.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,,1,1,0
2025-10-22,Other,The customer is reporting that their landline telephone is not working since a recent upgrade and connection issues with their broadband router.,Customer: YEAH STARTED UPGRADE LAST WEDNESDAY OR THURSDAY WE HAD MOVED TO A DIFFERENT PLACE NOW SINCE THEN WE HAVEN'T HAD ANY FOR TELEPHONE REALLY KNOWING OUT. Agent: YOU MEAN YOUR LANDLINE IS NOT WORKING SINCE YOU. Customer: YEAH SEND ME THE OTHER DAY AND MY <PERSON> HAD A MESSAGE FROM SKY IN TOUCH IT SAYS HERE MADE MORE DIFFERENT CHECKED. Customer: THERE'S NOTHING AT ALL. Customer: IT'S NOT IT'S NOT ISN'T IT ON THE BACK OF THE STREAM IT'S IT USED TO BE LIKE A TELEPHONE RUNNING NOW WE WE HAVE AN UPDATE LAST WEEK AND IT HASN'T WORKED BETTER SENSE.,9.0,Landline Issue,7.0,2025-10-22 16:59:08.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,33.0,2,2,0
2025-08-26,Other,"The customer is experiencing issues with their landline service, specifically that their phone is not working and they cannot use it to talk to family. This is not directly related to broadband performance.",Customer: PHONE YEAH...OH GOD IT'S CALLED A HUB MACHINE WHERE YOU CAN TALK TO ME GRANDCHILDREN REFILLED...AND BUT THEY'RE SAYING YOU CAN TALK TO THEM BUT...THAT'S NOT WORKING,9.0,Landline Issue,10.0,2025-08-26 15:00:46.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,71.0,1,1,0
2025-08-04,Other,"The customer is reporting an issue with their landline telephone, specifically that it is not working and there is no dial tone, despite receiving texts that the issue had been resolved.",Customer: BUT THE LANDLINE HASN'T WORKING STILL NOT RESOLVED ... Customer: NO IT HASN'T BEEN WORKING QUITE A WIDE ... Customer: I'M HEARING NO THERE NO DIAL AT ALL ... Customer: <PERSON> THAT'S NOT WE'RE NOT ACTUALLY HAVING AN ISSUE WITH THE BROADBAND AND THE LANDLINE TELEPHONE,10.0,Landline Issue,10.0,2025-08-04 16:35:51.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,58.0,2,2,0
2025-09-25,Other,"The customer is reporting an issue with their landline (voice) service, specifically that there is no dialling tone on their phone despite passing the service checker. This is unrelated to broadband performance.",Okay so here was the because the drop out a couple of times and it seems slower from here arrival <PERSON> he was getting a backs the speed but the I was getting a box for...  I'm still getting a voice for and there's no dialling tone The customer doesn't use the phone but there is no dialling tone on the on the phone on my phone,9.0,Landline Issue,10.0,2025-09-25 10:43:54.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,44.0,2,2,1
2025-10-28,Other,"The customer is reporting that their landline is not working after installing a new router. They explicitly state that their broadband and internet are working fine, but the voice light on the router is not on and they have no dial tone.",Our sky telephone line is not working. The light green light on the router is not come on. The voice is not correct. The voice I ordered the box coming through the wall or 4 lights are on.,10.0,Landline Issue,9.0,2025-10-28 16:24:21.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,59.0,3,2,1
2025-10-24,Other,"The customer is experiencing an issue with their landline not working since the full fibre installation, reporting no dial tone and a completely dead line.",Customer: WELL I HAD THE A FAST FIBRE INSTALLED LAST WEEK AND EVER SINCE THEN I HAVEN'T BEEN ABLE TO GET A LANDLINE... Agent: NO DIAL TONE AT ALL Customer: NO Agent: SO IT'S COMPLETELY DEAD,10.0,Landline Issue,10.0,2025-10-24 19:22:13.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,183.0,1,1,0
2025-09-15,Other,"The customer is experiencing issues with their phone line when connected to the router, describing it as ""not nice and clear"" and having ""noise"" when the broadband is plugged in. This suggests a problem with the landline service rather than the broadband itself, though the broadband connection seems to exacerbate the issue.","Customer: ""BUT THE CUSTOMER HERE WITH THE PHONE LINE IF YOU USE YOUR OWN IT'S NICE AND CLEAR BUT IF YOU TRY WITH THE ROUTER LIKE A LISTING CORRECTLY LIES OKAY WE TRY AND <PERSON> NEW <PERSON> BEHIND THE MASTER SOCKET NEW SOCKET THERE'S BEEN SAME THING IT'S NOT INSIDE OUTSIDE RINGING TO <PERSON>"" and ""IF NOT WITH THE NOISE STILL THERE WHEN THE BROADBAND PLUGGED IN THEN WE'RE GIVING OPENREACH ON SITE""",9.0,Landline Issue,9.0,2025-09-15 11:08:38.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,115.0,3,3,0
2025-08-30,Other,"The customer is experiencing issues with their home phone not working, specifically that they cannot make or receive calls, and the phone emits a squealing noise instead of a dial tone or ring.",Customer: 'I CAN'T GIVE YOU THAT PHONE STOPPED WORKING THERE'S NO FEE OF CALLS Can I get the phone to make a call explain what I'm trying to tell people THE PHONE IS NOT WORKING NOT NOT A <ORDINAL>' and Customer: 'NO NOTHING SOMEBODY'S TRIED TO PHONE ME BACK INSTEAD RINGING IT MAKES A NOISE',9.0,Landline Issue,10.0,2025-08-30 16:19:20.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,1,0,,0,0,0.0,12,10,4
2025-08-01,Other,"The customer is reporting issues with their landline phone not working and a Sky Q Mini box not powering on. Neither of these are broadband issues, and they are both specific device issues.",Customer: 'THE OTHER THING IS NOT ME MOBILE ME HOW PHONE'S NOT WORKING SINCE AND CHANGE BACK TO SKY' and 'Customer: <PERSON> <NUMBER> THINGS <NUMBER> TV'S NOT WORKING IN THE BEDROOM THE THINKING <SPELLING_TERM> YOU KNOW SMALL BOX IT'S NOT LIGHTING UP OR ANYTHING',9.0,TV or Device Issue,8.0,2025-08-01 13:06:54.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,1.0,12,12,1
2025-08-21,Other,The customer is experiencing an issue with their landline where they can make outgoing calls but cannot receive incoming calls.,Customer: WE HAVE A ME CORRECTLY LINE I CAN MAKE CALLS BUT I CANNOT RECEIVE ANY CALL,10.0,Landline Issue,10.0,2025-08-21 16:51:56.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,138.0,2,2,0
2025-08-01,Other,"The customer is experiencing an issue with their landline service, specifically being unable to make outgoing calls after upgrading to Sky Full Fibre. This is not directly related to broadband performance.",Customer: 'NEVER EVER SINCE THEN WE'VE HAD NO OUTGOING CALLS ON THE LANDLINE PART OF EVERYTHING' and 'YOU'RE STILL UNABLE TO MAKE OUTGOING CALLS'.,10.0,Landline Issue,10.0,2025-08-01 09:00:30.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,1,0,,0,0,61.0,4,4,0
2025-11-02,Other,"The customer is experiencing issues with their landline service, specifically not being able to make or receive calls, after a new router was installed. This is a landline problem, not a broadband issue.",Customer: 'our landline is not really not working people are being able to get through onto our phone',10.0,Landline Issue,9.0,2025-11-02 14:08:05.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,168.0,1,1,0
2025-10-20,Other,"The customer reports a terrible and very static line, indicating a landline or voice problem. This is an external fault that will take some time to fix.",Customer: SO I GOT THE LINES TERRIBLE VERY STATIC IP YEAH EXTERNAL FAULT <NUMBER> HOURS DID YOU <PERSON> <NUMBER> TO <NUMBER> WORKING DAYS,1.0,Landline Issue,9.0,2025-10-20 09:05:50.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,20.0,3,3,0
2025-09-14,Other,"The customer is experiencing issues with their landline phone service, unable to make or receive calls, which is outside the scope of broadband-related problems.",Customer: I JUST WANTED TO CHECK OUR PHONE ON BECAUSE WE CAN'T MAKE NO PHONE CALLS OR RECEIVE PHONE CALLS,10.0,Landline Issue,10.0,2025-09-14 12:05:20.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,120.0,1,1,0
2025-08-28,Other,"The customer is primarily concerned about their landline not working after a new Sky Broadband installation, despite being told an engineer would visit to fix it. They are also querying the charges for a non-functional landline and expressing frustration about conflicting information regarding engineer visits and the overall service experience.",Customer: 'I haven't got any telephone landline at work and I they plugged it in but my landline working' and 'Why is the phone gone dead because what I'm trying to is yes I move my mobile there I like to keep the landline' and 'The man came round to put the to do the whole thing that I have is I can't keep staying waiting for you to I mean I've got the in the morning and I can't staying at home for you to come because if you don't',9.0,Landline Issue,7.0,2025-08-28 18:37:13.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,2,2,2267,0,0,138.0,5,3,1
2025-08-24,Other,"The customer is calling to follow up on a previously booked engineer visit to repair external cabling and an old metal box for their internet service. The issue is not with the internet service itself, as it is working, but rather with the physical infrastructure that needs updating and repair.",Customer: YEAH CABLES IT LOOKS LIKE A BOX OR A <PERSON> SOMETHING'S BEEN CAMPING WITH THE CABLES AND THE CABLES HANGING OUT THE WIRING YOU CAN STILL WORKING BUT THE WIRES HANGING OUT THE OLDER... Customer: IT IS THE CABLE OUTSIDE I'M SURE IT'S FOR THE INTERNET ISN'T IT UNDER THE BT THE TELEPHONE CABLE FOR THAT... Customer: NANO <PERSON> IS FINE... Agent: ISSUES OUTSIDE CABINET WIRES ARE BOX EXPOSED... Customer: YEAH I DIDN'T GET ANY EMAILS THAT AT ALL... Customer: YEAH YEAH I YEAH <PERSON> IT YEAH SO YEAH EVERYTHING'S GOOD LIKE I THEM CABLE THE INTERNET'S WORKING BUT IT NEEDS UPDATING THAT'S ALL EVERYTHING <PERSON> IS FINE JUST UPDATE THE CABLES IN THE BOX.,9.0,Existing Order or Installation,8.0,2025-08-24 09:25:07.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,2,2,457,0,0,129.0,2,2,0
2025-09-18,Other,"The customer is reporting that their landline phone is not working, despite troubleshooting steps taken with a previous agent. The agent suggests the issue is with the customer's handset rather than the Sky service.",Customer: HELLO YES YESTERDAY I PHONED THIS NUMBER I SPOKE TO <NUMBER> OF YOUR PEOPLE THERE AND IT'S REGARDING MY PHONE NOT WORKING. Agent: THE LANDLINE PHONE. Customer: ALL THE CONNECTIONS ARE CORRECT THE ROUTER IS CORRECT EVERYTHING IS CORRECT THE LADY SAID THAT SHE DIDN'T KNOW WHAT THE PROBLEM WAS. Agent: THE THING THE THING IS RIGHT NOW FROM WHAT MY COLLEAGUE WAS TELLING ME THE ISSUE IS NOT BECAUSE OF THE BECAUSE OF AN ISSUE WITH THE SYSTEM IT'S AN ISSUE WITH THE LANDLINE PHONE BECAUSE ON THE SYSTEM ON HIS TOOLS THAT THE CALL IS COMING TO THE ROUTER THE THE CALL IS GETTING TO THE ROUTER BUT IT DOESN'T GO THROUGH TO THE LANDLINE PHONE.,9.0,Landline Issue,9.0,2025-09-18 15:51:20.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,15.0,3,2,0
2025-08-28,Other,"The customer is reporting an issue with their phone line, stating it's not working and sounds engaged when someone tries to ring them. They also mention there's no dial tone.",‘I'VE GOT A FAULT ON ME PHONE LINE THE TELEPHONE IS NOT WORKING’ and ‘if you're ringing into it it sounds engaged if you're ringing out it's just dead’ and ‘NO DIAL TONE JUST DEAD’,10.0,Landline Issue,10.0,2025-08-28 17:45:19.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,4,2,4512,0,0,195.0,2,2,0
2025-08-17,Other,"The customer is experiencing issues with their landline service, specifically an inability to make outgoing calls, despite having a new broadband hub installed and being told the issue was resolved. The customer also mentions frustration with compensation for using their mobile.",‘I'M TRYING TO GET MY PHONE LINE RESTORED I CAN'T MAKE OUTGOING CALLS I CAN RECEIVE AND I CAN'T MAKE HIM’ and ‘I had a new broadband sent to me by all through the rigmarole reinstalling it changing all my passwords and all my devices so I could use it find out now it's not the broadband is somebody who's restricted it and they haven't cleared it in the back office phone lines all being checked out’,10.0,Landline Issue,9.0,2025-08-17 12:28:02.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,40.0,12,5,0
2025-10-31,Other,The customer is experiencing an issue with their landline service not working after a fiber optic installation. This is unrelated to broadband performance.,Customer: RIGHT I'M I HAVE A PROBLEM BECAUSE YESTERDAY AND ENGINEER CALLED AND INSTALLED FIBRE OPTIC INTERNATIONAL IS WORKING BUT MY LANDLINE IS NOW NOT WORKING,10.0,Landline Issue,10.0,2025-10-31 09:22:19.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,1,1,1,862,0,0,57.0,1,1,0
2025-09-15,Other,"The customer is reporting an issue with their phone line, not their broadband or Wi-Fi. The customer explicitly states that their broadband and TV are working fine.",Customer: YEAH HI EVERYTHING'S WORKING ABSOLUTELY FINE HERE BUT I'VE GOT NO PHONE LINE... Customer: NO ABSOLUTELY NOTHING IF I'M JUST CHECK PHONE LINE BROADBAND WORKING FINE TV'S WORKING FINE JUST NOW PHONE LINE,10.0,Landline Issue,10.0,2025-09-15 12:49:34.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,82.0,1,1,0
2025-11-03,Other,"The customer is unable to receive incoming calls on their landline, which is a problem unrelated to broadband or Wi-Fi performance.",Customer: I CAN MAKE CALLS OUT ON MY LANDLINE BUT I CAN'T GET I CAN'T RECEIVE INCOMING CALLS,10.0,Landline Issue,10.0,2025-11-03 17:55:24.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,78.0,1,1,0
2025-09-04,Other,"The customer is reporting an issue with a landline-based care alarm system, not directly related to broadband performance. While the line is connected to broadband infrastructure, the core problem is with the landline service and its ability to dial out or maintain a clear connection for the alarm unit.",Customer: 'SHE HAS GOT THE CARE LINE THROUGH A BROADBAND' and 'I'VE COME TO TEST IT TODAY SEVERAL TIMES IT'S DONE MEGABIT OF NOISE BEEN DONE THE ENGAGE TONE' and 'IT WAS VERY CRACKLY THOUGH THE NOISE WAS MAKING THE VERY CRACKLY',9.0,Landline Issue,9.0,2025-09-04 10:43:29.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,29.0,1,1,0
2025-10-31,Other,The customer is calling to resolve an issue with a damaged internal power cable for their Openreach box. They are trying to get the correct engineer to fix the issue after an external engineer was incorrectly booked.,Customer: YESTERDAY THERE'S A PROBLEM WITH THE WIRE OUTSIDE OF THAT IT ISN'T IT'S JUST LITERALLY THE LITTLE POWER CABLE THAT'S ALL I NEED REPLACING THAT FIT,9.0,Broadband Hardware Issue,8.0,2025-10-31 13:12:14.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,15.0,2,2,0
2025-08-13,Other,"The customer's primary concern is the cost of their Sky TV package and Netflix, and they are considering switching providers due to better offers elsewhere. While broadband reliability is mentioned, it is a secondary issue.",Customer: 'SO MY SKY TV I BELIEVE IS UP FOR RENEWAL AND I DON'T HAVE ANYTHING TO <PERSON> HOW MUCH IT'S GOING TO COST',9.0,Contract or Cancellation,8.0,2025-08-13 15:23:24.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,1.0,1,0,1
2025-08-28,Other,"The customer is reporting an issue with their landline telephone service, specifically that they can receive calls but cannot make outbound calls. This is unrelated to broadband performance.",Customer: HELLO THANK YOU APART FROM MY TELEPHONE ISN'T WORKING ... Customer: BUT IT WON'T MAKE CALLS OUT ... Customer: AND AS I SAID I CAN RECEIVE CALLS I JUST TRIED PHONING FROM I'M AT HOME NOW GONNA USE MY MOBILE PHONE TO RING THE LANDLINE AND IT RAN OUT SO I PICKED IT UP AND IT'S WORKING RECEIVING CALLS BUT THEN WHEN I TRIED TO CALL MY PHONE BUT TO TEST IT THE OTHER <PERSON> IT JUST GOES BEEP BEEP BEEP,10.0,Landline Issue,9.0,2025-08-28 16:30:29.000000 UTC,1,ESCALATE_TO_NETWORK,ESCALATE_TO_NETWORK,120,0,0,0,,0,0,86.0,1,1,0
