call_date,label,confidence,other_label,other_confidence,outcome_ts,outcome_fulfiled_flag,selected_outcome,selected_outcome_cleaned,outcome_cost,sc_call_next_7d_flag,sc_call_days_next_7d,sc_interactions_next_7d,avg_mins_per_sc_interaction_next_7d,bb_churn_next_30d,bb_churn_next_60d,bb_tenure_months,all_interactions_prev_30d,service_interactions_prev_30d,sales_interactions_prev_30d
2025-08-06,Other,9.0,TV or Device Issue,9.0,2025-08-06 10:53:42.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,1.0,1,1,0
2025-08-27,Other,9.0,Landline Issue,9.0,2025-08-27 09:43:22.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,218.0,1,1,0
2025-09-18,Other,9.0,TV or Device Issue,9.0,2025-09-18 10:41:39.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,31.0,1,1,0
2025-08-04,Other,8.0,Landline Issue,9.0,2025-08-04 09:51:08.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,117.0,3,2,0
2025-09-11,Other,10.0,Billing or Credit,8.0,2025-09-11 11:32:59.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,138.0,1,1,0
2025-09-16,Other,9.0,Billing or Credit,9.0,2025-09-16 10:57:00.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,124.0,5,2,3
2025-08-25,Other,10.0,Billing or Credit,9.0,2025-08-25 18:47:58.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,213.0,1,1,1
2025-09-10,Other,10.0,Landline Issue,9.0,2025-09-10 09:55:33.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,12.0,2,2,0
2025-09-07,Other,10.0,TV or Device Issue,10.0,2025-09-07 16:47:06.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,1.0,3,3,0
2025-08-03,Other,7.0,TV or Device Issue,6.0,2025-08-03 15:46:26.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,93.0,1,1,0
2025-08-01,Other,9.0,Contract or Cancellation,7.0,2025-08-01 13:27:25.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,75.0,3,1,2
2025-08-30,Other,9.0,Landline Issue,6.0,2025-08-30 13:59:41.000000 UTC,,,INCOMPLETE,0,1,1,1,314,0,0,22.0,1,1,0
2025-09-16,Other,9.0,Landline Issue,10.0,2025-09-16 13:39:13.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,139.0,1,1,0
2025-09-01,Other,9.0,TV or Device Issue,9.0,2025-09-01 10:49:55.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,76.0,2,2,1
2025-09-02,Other,9.0,TV or Device Issue,6.0,2025-09-02 13:46:31.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,0.0,9,7,3
2025-08-29,Other,10.0,Landline Issue,9.0,2025-08-29 19:38:22.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,117.0,1,1,0
2025-08-03,Other,7.0,Existing Order or Installation,7.0,2025-08-03 16:10:49.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,75.0,2,2,1
2025-08-29,Other,9.0,TV or Device Issue,9.0,2025-08-29 17:55:10.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,0.0,3,1,1
2025-10-30,Other,9.0,TV or Device Issue,6.0,2025-10-30 18:28:57.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,32.0,2,1,2
2025-08-07,Other,9.0,Landline Issue,8.0,2025-08-07 15:21:18.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,2.0,1,0,0
2025-09-03,Other,5.0,Account Enquiry or Move,7.0,2025-09-03 09:34:53.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,1,5.0,4,1,3
2025-08-21,Other,9.0,Upgrade or Package Change,8.0,2025-08-21 10:53:43.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,0.0,1,1,0
2025-09-18,Other,9.0,TV or Device Issue,9.0,2025-09-18 12:33:26.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,105.0,1,1,0
2025-09-21,Other,8.0,Broadband Hardware Issue,7.0,2025-09-21 11:30:36.000000 UTC,,,INCOMPLETE,0,1,1,1,1836,0,0,101.0,2,2,0
2025-10-22,Other,10.0,Account Enquiry or Move,8.0,2025-10-22 15:45:42.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,110.0,1,1,0
2025-09-19,Other,10.0,Billing or Credit,10.0,2025-09-19 10:34:04.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,4.0,3,3,0
2025-09-23,Other,9.0,Upgrade or Package Change,8.0,2025-09-23 14:25:57.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,51.0,1,1,0
2025-09-21,Other,10.0,Existing Order or Installation,8.0,2025-09-21 17:36:17.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,51.0,2,2,0
2025-09-25,Other,8.0,TV or Device Issue,9.0,2025-09-25 16:07:01.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,10.0,8,8,2
2025-09-03,Other,8.0,TV or Device Issue,6.0,2025-09-03 11:28:46.000000 UTC,,,INCOMPLETE,0,1,1,0,,0,0,101.0,2,1,1
2025-08-14,Other,9.0,Contract or Cancellation,8.0,2025-08-14 14:21:47.000000 UTC,,,INCOMPLETE,0,0,0,0,,1,1,16.0,3,2,2
2025-09-20,Other,10.0,Landline Issue,8.0,2025-09-20 14:27:40.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,85.0,3,1,2
2025-10-28,Other,9.0,TV or Device Issue,9.0,2025-10-28 16:18:56.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,20.0,2,1,2
2025-10-21,Other,10.0,Landline Issue,9.0,2025-10-21 15:23:53.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,89.0,1,1,0
2025-08-21,Other,9.0,TV or Device Issue,9.0,2025-08-21 15:30:58.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,95.0,1,1,0
2025-09-04,Other,10.0,Landline Issue,8.0,2025-09-04 12:07:59.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,78.0,1,1,0
2025-08-04,Other,9.0,Contract or Cancellation,8.0,2025-08-04 15:14:36.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,78.0,1,1,0
2025-08-27,Other,10.0,Account Enquiry or Move,8.0,2025-08-27 10:33:46.000000 UTC,,,INCOMPLETE,0,0,0,0,,1,1,187.0,2,2,0
2025-09-26,Other,9.0,Landline Issue,10.0,2025-09-26 09:02:59.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,176.0,1,1,0
2025-10-27,Other,7.0,TV or Device Issue,8.0,2025-10-27 14:01:21.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,221.0,7,4,2
2025-08-01,Other,9.0,Upgrade or Package Change,6.0,2025-08-01 19:10:50.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,41.0,1,1,0
2025-10-31,Other,8.0,Contract or Cancellation,9.0,2025-10-31 13:10:11.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,34.0,2,1,1
2025-09-22,Other,10.0,Landline Issue,10.0,2025-09-22 14:15:59.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,66.0,3,2,0
2025-08-17,Other,9.0,Upgrade or Package Change,8.0,2025-08-17 09:34:01.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,36.0,2,1,1
2025-08-25,Other,10.0,TV or Device Issue,10.0,2025-08-25 10:58:59.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,24.0,1,1,0
2025-09-17,Other,9.0,Existing Order or Installation,8.0,2025-09-17 15:51:39.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,14.0,3,2,1
2025-08-22,Other,9.0,TV or Device Issue,9.0,2025-08-22 10:50:37.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,94.0,1,1,0
2025-10-21,Other,9.0,Landline Issue,9.0,2025-10-21 10:37:09.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,170.0,2,2,0
2025-09-05,Other,8.0,TV or Device Issue,9.0,2025-09-05 18:07:31.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,16.0,2,2,0
2025-10-30,Other,10.0,Billing or Credit,9.0,2025-10-30 12:35:19.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,2.0,1,1,0
2025-08-26,Other,7.0,Contract or Cancellation,8.0,2025-08-26 19:36:21.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,30.0,1,1,0
2025-08-05,Other,9.0,TV or Device Issue,9.0,2025-08-05 11:51:17.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,198.0,4,4,0
2025-10-17,Other,9.0,Upgrade or Package Change,8.0,2025-10-17 11:46:05.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,167.0,1,0,1
2025-09-04,Other,9.0,Contract or Cancellation,9.0,2025-09-04 13:41:29.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,37.0,7,4,4
2025-09-23,Other,8.0,TV or Device Issue,9.0,2025-09-23 14:00:39.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,100.0,1,1,0
2025-09-18,Other,9.0,Landline Issue,10.0,2025-09-18 17:36:11.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,218.0,1,1,0
2025-09-18,Other,8.0,Billing or Credit,8.0,2025-09-18 09:56:26.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,151.0,8,5,1
2025-11-02,Other,9.0,Upgrade or Package Change,8.0,2025-11-02 15:43:31.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,6.0,1,1,0
2025-08-12,Other,9.0,Account Enquiry or Move,9.0,2025-08-12 13:37:19.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,139.0,3,3,0
2025-09-17,Other,7.0,TV or Device Issue,6.0,2025-09-17 20:47:20.000000 UTC,,,INCOMPLETE,0,1,1,1,701,0,0,133.0,1,1,0
2025-08-23,Other,10.0,Billing or Credit,9.0,2025-08-23 20:00:37.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,56.0,2,2,0
2025-09-04,Other,10.0,Landline Issue,8.0,2025-09-04 14:09:27.000000 UTC,,,INCOMPLETE,0,1,1,1,5466,0,0,59.0,12,12,0
2025-09-11,Other,9.0,TV or Device Issue,9.0,2025-09-11 14:39:32.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,27.0,3,1,1
2025-09-03,Other,9.0,Account Enquiry or Move,8.0,2025-09-03 20:37:48.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,16.0,8,6,2
2025-10-30,Other,9.0,TV or Device Issue,8.0,2025-10-30 19:22:18.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,6.0,2,2,0
2025-11-03,Other,9.0,Existing Order or Installation,9.0,2025-11-03 10:19:08.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,25.0,1,1,0
2025-09-25,Other,10.0,Contract or Cancellation,10.0,2025-09-25 14:52:01.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,91.0,7,6,3
2025-10-23,Other,9.0,TV or Device Issue,9.0,2025-10-23 17:05:59.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,172.0,5,5,0
2025-08-04,Other,9.0,TV or Device Issue,9.0,2025-08-04 14:31:18.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,109.0,1,1,0
2025-08-17,Other,9.0,TV or Device Issue,9.0,2025-08-17 16:15:41.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,46.0,1,1,0
2025-09-24,Other,10.0,Existing Order or Installation,8.0,2025-09-24 19:04:32.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,42.0,2,2,0
2025-09-24,Other,10.0,Other (General Miscellaneous),6.0,2025-09-24 10:15:33.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,70.0,1,1,0
2025-09-08,Other,10.0,Landline Issue,10.0,2025-09-08 10:45:05.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,111.0,1,1,0
2025-09-01,Other,10.0,Landline Issue,10.0,2025-09-01 15:25:16.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,111.0,3,2,0
2025-10-18,Other,8.0,TV or Device Issue,9.0,2025-10-18 14:52:21.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,0.0,4,2,3
2025-09-04,Other,8.0,Landline Issue,7.0,2025-09-04 11:29:00.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,223.0,4,1,3
2025-09-06,Other,9.0,Landline Issue,7.0,2025-09-06 18:02:48.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,76.0,2,1,1
2025-08-16,Other,9.0,Billing or Credit,8.0,2025-08-16 14:02:06.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,39.0,2,2,1
2025-09-22,Other,10.0,Landline Issue,10.0,2025-09-22 12:09:48.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,180.0,1,1,0
2025-08-01,Other,10.0,TV or Device Issue,9.0,2025-08-01 16:07:12.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,194.0,1,1,0
2025-09-02,Other,9.0,Landline Issue,9.0,2025-09-02 10:37:09.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,211.0,1,1,0
2025-08-28,Other,10.0,Landline Issue,10.0,2025-08-28 10:23:29.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,89.0,2,2,0
2025-10-29,Other,10.0,Landline Issue,9.0,2025-10-29 13:45:08.000000 UTC,,,INCOMPLETE,0,1,1,1,915,0,0,140.0,1,1,0
2025-10-23,Other,9.0,Landline Issue,9.0,2025-10-23 19:35:25.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,108.0,3,1,1
2025-08-22,Other,10.0,Landline Issue,10.0,2025-08-22 10:37:38.000000 UTC,,,INCOMPLETE,0,0,0,0,,1,1,0.0,2,1,1
2025-08-01,Other,10.0,Landline Issue,10.0,2025-08-01 09:25:17.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,210.0,4,4,0
2025-10-28,Other,10.0,Landline Issue,10.0,2025-10-28 19:22:44.000000 UTC,,,INCOMPLETE,0,1,1,1,1803,0,0,72.0,2,2,0
2025-09-06,Other,9.0,TV or Device Issue,8.0,2025-09-06 16:29:47.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,176.0,6,6,0
2025-08-04,Other,9.0,Landline Issue,8.0,2025-08-04 15:02:18.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,215.0,4,4,1
2025-09-22,Other,9.0,Other (General Miscellaneous),6.0,2025-09-22 16:28:38.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,168.0,1,1,0
2025-10-27,Other,9.0,TV or Device Issue,9.0,2025-10-27 19:03:45.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,39.0,3,3,0
2025-09-11,Other,9.0,Landline Issue,9.0,2025-09-11 11:14:41.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,183.0,3,2,1
2025-08-29,Other,9.0,Landline Issue,9.0,2025-08-29 16:35:43.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,221.0,2,2,0
2025-08-02,Other,10.0,TV or Device Issue,9.0,2025-08-02 14:47:31.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,67.0,1,1,0
2025-08-29,Other,9.0,Contract or Cancellation,8.0,2025-08-29 19:04:56.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,202.0,1,1,0
2025-08-02,Other,,Landline Issue,10.0,2025-08-02 18:27:46.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,72.0,1,1,0
2025-10-21,Other,10.0,Landline Issue,9.0,2025-10-21 19:24:52.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,165.0,1,1,0
2025-10-22,Other,10.0,Landline Issue,9.0,2025-10-22 18:00:49.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,,3,1,1
2025-09-22,Other,9.0,TV or Device Issue,9.0,2025-09-22 15:14:09.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,7.0,2,2,0
2025-11-02,Other,9.0,TV or Device Issue,9.0,2025-11-02 20:44:23.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,30.0,1,1,0
2025-09-17,Other,9.0,TV or Device Issue,6.0,2025-09-17 18:16:59.000000 UTC,,,INCOMPLETE,0,1,1,1,1374,0,0,34.0,2,1,1
2025-09-03,Other,9.0,Upgrade or Package Change,8.0,2025-09-03 16:07:10.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,2.0,1,1,0
2025-08-28,Other,9.0,Other (General Miscellaneous),4.0,2025-08-28 11:54:19.000000 UTC,,,INCOMPLETE,0,1,1,1,2362,1,1,157.0,2,2,0
2025-09-14,Other,8.0,Landline Issue,7.0,2025-09-14 12:45:05.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,170.0,1,1,0
2025-09-19,Other,10.0,Landline Issue,9.0,2025-09-19 16:21:17.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,214.0,1,1,0
2025-08-10,Other,10.0,TV or Device Issue,9.0,2025-08-10 16:44:41.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,140.0,1,1,0
2025-10-20,Other,7.0,TV or Device Issue,8.0,2025-10-20 14:52:37.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,121.0,1,1,0
2025-09-08,Other,10.0,Landline Issue,10.0,2025-09-08 18:09:23.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,127.0,3,2,0
2025-09-22,Other,9.0,Billing or Credit,8.0,2025-09-22 11:19:01.000000 UTC,,,INCOMPLETE,0,1,1,1,10746,0,0,1.0,2,2,0
2025-10-30,Other,10.0,Landline Issue,10.0,2025-10-30 14:57:07.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,147.0,5,5,1
2025-08-03,Other,10.0,Landline Issue,10.0,2025-08-03 12:03:18.000000 UTC,,,INCOMPLETE,0,1,1,0,,0,0,,5,4,1
2025-09-02,Other,9.0,TV or Device Issue,9.0,2025-09-02 18:53:31.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,218.0,1,1,0
2025-09-10,Other,9.0,Billing or Credit,5.0,2025-09-10 12:32:02.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,87.0,2,2,1
2025-09-10,Other,9.0,TV or Device Issue,9.0,2025-09-10 19:24:40.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,2.0,11,8,3
2025-08-31,Other,10.0,Landline Issue,9.0,2025-08-31 18:52:54.000000 UTC,,,INCOMPLETE,0,1,1,1,47,0,0,128.0,1,1,0
2025-10-30,Other,10.0,Landline Issue,10.0,2025-10-30 14:54:35.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,211.0,1,1,0
2025-09-06,Other,9.0,Contract or Cancellation,9.0,2025-09-06 11:20:59.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,53.0,1,1,1
2025-10-28,Other,9.0,Account Enquiry or Move,8.0,2025-10-28 16:00:56.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,27.0,1,1,0
2025-08-01,Other,9.0,Contract or Cancellation,6.0,2025-08-01 15:12:28.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,3.0,2,2,0
2025-09-19,Other,9.0,Landline Issue,9.0,2025-09-19 15:32:00.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,138.0,3,1,2
2025-09-20,Other,10.0,Other (General Miscellaneous),7.0,2025-09-20 11:08:04.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,64.0,1,1,0
2025-10-30,Other,9.0,Existing Order or Installation,8.0,2025-10-30 13:23:41.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,162.0,4,3,2
2025-08-24,Other,10.0,Landline Issue,9.0,2025-08-24 09:51:22.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,216.0,3,3,0
2025-09-09,Other,8.0,Existing Order or Installation,8.0,2025-09-09 10:44:56.000000 UTC,,,INCOMPLETE,0,1,1,1,17252,0,0,30.0,6,5,2
2025-08-17,Other,9.0,Upgrade or Package Change,8.0,2025-08-17 12:39:14.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,2.0,2,2,0
2025-08-14,Other,9.0,Existing Order or Installation,9.0,2025-08-14 15:49:14.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,199.0,4,3,2
2025-09-10,Other,9.0,Landline Issue,8.0,2025-09-10 17:14:35.000000 UTC,,,INCOMPLETE,0,1,1,0,,0,0,78.0,4,3,1
2025-09-12,Other,9.0,TV or Device Issue,9.0,2025-09-12 14:51:41.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,42.0,1,1,0
2025-10-30,Other,9.0,TV or Device Issue,8.0,2025-10-30 19:05:20.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,0.0,2,2,1
2025-11-02,Other,9.0,Other (General Miscellaneous),7.0,2025-11-02 14:25:47.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,200.0,1,1,0
2025-09-02,Other,9.0,Upgrade or Package Change,8.0,2025-09-02 17:20:17.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,63.0,4,1,4
2025-08-29,Other,9.0,Landline Issue,10.0,2025-08-29 09:39:30.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,83.0,2,1,1
2025-09-03,Other,9.0,TV or Device Issue,9.0,2025-09-03 14:32:52.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,81.0,4,2,1
2025-10-31,Other,10.0,Landline Issue,10.0,2025-10-31 16:24:00.000000 UTC,,,INCOMPLETE,0,1,1,1,1211,0,0,134.0,2,2,0
2025-08-28,Other,10.0,TV or Device Issue,9.0,2025-08-28 12:51:01.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,13.0,1,1,0
2025-10-26,Other,9.0,TV or Device Issue,8.0,2025-10-26 13:33:37.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,104.0,1,1,0
2025-08-30,Other,9.0,Landline Issue,9.0,2025-08-30 13:51:09.000000 UTC,,,INCOMPLETE,0,1,1,1,3186,0,0,47.0,2,2,0
2025-10-20,Other,10.0,TV or Device Issue,9.0,2025-10-20 13:20:04.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,200.0,2,2,0
2025-08-26,Other,10.0,Existing Order or Installation,9.0,2025-08-26 10:18:27.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,216.0,1,1,0
2025-10-22,Other,9.0,Landline Issue,8.0,2025-10-22 13:01:17.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,180.0,2,2,1
2025-08-01,Other,9.0,Upgrade or Package Change,8.0,2025-08-01 13:18:30.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,89.0,1,1,1
2025-08-22,Other,9.0,TV or Device Issue,9.0,2025-08-22 19:45:12.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,12.0,2,1,1
2025-10-24,Other,10.0,Other (General Miscellaneous),3.0,2025-10-24 09:14:59.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,33.0,1,1,0
2025-08-27,Other,9.0,Landline Issue,9.0,2025-08-27 16:24:42.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,105.0,2,2,0
2025-09-23,Other,9.0,Existing Order or Installation,8.0,2025-09-23 13:51:49.000000 UTC,,,INCOMPLETE,0,1,2,2,4890,0,0,98.0,4,3,1
2025-09-08,Other,9.0,Landline Issue,10.0,2025-09-08 16:15:50.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,120.0,5,3,3
2025-08-01,Other,9.0,TV or Device Issue,6.0,2025-08-01 13:57:23.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,161.0,2,2,0
2025-08-28,Other,9.0,Account Enquiry or Move,8.0,2025-08-28 13:58:24.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,22.0,3,3,1
2025-11-01,Other,8.0,Billing or Credit,9.0,2025-11-01 15:55:02.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,110.0,1,1,0
2025-09-01,Other,9.0,TV or Device Issue,9.0,2025-09-01 17:45:30.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,131.0,2,1,0
2025-09-16,Other,9.0,TV or Device Issue,9.0,2025-09-16 08:36:18.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,96.0,1,1,0
2025-10-20,Other,8.0,Landline Issue,10.0,2025-10-20 18:22:12.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,171.0,3,3,0
2025-08-02,Other,10.0,Landline Issue,10.0,2025-08-02 13:38:08.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,21.0,2,1,0
2025-10-21,Other,10.0,TV or Device Issue,10.0,2025-10-21 08:44:50.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,168.0,1,1,0
2025-09-09,Other,7.0,Account Enquiry or Move,8.0,2025-09-09 19:09:13.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,1,216.0,2,1,0
2025-09-09,Other,9.0,Upgrade or Package Change,8.0,2025-09-09 12:29:10.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,59.0,1,1,1
2025-08-18,Other,9.0,Landline Issue,7.0,2025-08-18 09:37:43.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,0.0,3,2,2
2025-09-14,Other,9.0,TV or Device Issue,9.0,2025-09-14 10:31:25.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,150.0,1,1,0
2025-09-06,Other,9.0,Landline Issue,10.0,2025-09-06 11:43:20.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,26.0,3,2,1
2025-08-14,Other,8.0,Billing or Credit,7.0,2025-08-14 10:24:55.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,0.0,8,5,1
2025-09-11,Other,10.0,Landline Issue,9.0,2025-09-11 18:02:04.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,132.0,2,1,1
2025-09-06,Other,,Landline Issue,10.0,2025-09-06 14:56:51.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,69.0,1,1,0
2025-08-30,Other,9.0,Existing Order or Installation,8.0,2025-08-30 08:16:25.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,68.0,6,3,4
2025-09-19,Other,9.0,Contract or Cancellation,7.0,2025-09-19 09:54:56.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,97.0,2,2,0
2025-09-15,Other,10.0,Existing Order or Installation,8.0,2025-09-15 13:35:44.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,48.0,2,2,0
2025-09-15,Other,9.0,Landline Issue,9.0,2025-09-15 14:29:53.000000 UTC,,,INCOMPLETE,0,1,1,1,692,0,0,225.0,1,1,0
2025-10-21,Other,9.0,TV or Device Issue,9.0,2025-10-21 16:42:25.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,1.0,1,1,0
2025-10-27,Other,8.0,Upgrade or Package Change,8.0,2025-10-27 10:46:53.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,39.0,1,1,0
2025-09-16,Other,10.0,Contract or Cancellation,7.0,2025-09-16 12:08:34.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,204.0,2,2,2
2025-08-28,Other,9.0,Landline Issue,7.0,2025-08-28 18:00:49.000000 UTC,,,INCOMPLETE,0,0,0,0,,0,0,0.0,2,2,0
