call_date,label,long_reason,evidence,confidence,other_label,other_confidence,outcome_ts,outcome_fulfiled_flag,suggested_outcome,suggested_outcome_cleaned,selected_outcome,selected_outcome_cleaned,outcome_cost,sc_call_next_7d_flag,sc_call_days_next_7d,sc_interactions_next_7d,avg_mins_per_sc_interaction_next_7d,bb_churn_next_30d,bb_churn_next_60d,bb_tenure_months,all_interactions_prev_30d,service_interactions_prev_30d,sales_interactions_prev_30d,first_csg_call_reason,last_csg_call_reason,engineer_reported_cause,engineer_reported_symptom,engineer_reported_action
2025-10-29,Poor Coverage,"The customer reports that their Wi-Fi signal does not reach their bedroom, leading to issues with streaming services like Netflix on their TV in that area. The agent also confirms that there is an issue between the hub and the customer's device.",Customer: FOR THE LAST WEEK WAS THE BROADBAND BUT I'M RUNNING A SMALL LITTLE FLAT AND IT DOESN'T EVEN REACH MY <PERSON> BEDROOM FOR EXAMPLE IF YOU GO TO NETFLIX AND HE GOES PRESS SELECT THE PROGRAMMES TO WATCH IT COMES UP IN A LITTLE CIRCLE GRAND IT BOX AT <NUMBER> PERCENT AND IT DOESN'T MEAN... Agent: ...there's nothing wrong with the speed actually to the hub as I've checked that you're getting above the guaranteed so we've got an issue in between the hub and where your <PERSON>'s device is hopefully this <PERSON> solve it but if not we can send you out a booster or,10,,,2025-10-29 17:47:25 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,8,1,1,0,,,,,
2025-09-17,Wi-Fi Status,The customer reports that their internet stopped working after a new router was installed by her granddaughter. She can no longer access Netflix on her TV or use the internet on her tablet and phone.,The telly on the Sky box wasn't receiving any information from the router. ... Everything went dead.,9,,,2025-09-17 17:53:54 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,196,5,4,0,,,,,
2025-10-24,Wi-Fi Status,"The customer initially reports no internet access and their devices not connecting, suggesting a complete outage. Although the issue appears to be resolved by the end of the call, the initial problem aligns with a Wi-Fi Status issue.",Customer: WELL MY DEVICES ARE CONNECTED OR NOT INTERNET IS NOT WORKING Customer: IT'S SHOWING YOU THERE'S NO INTERNET ACCESS,8,,,2025-10-24 20:16:44 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,32,3,3,0,,,,,
2025-08-17,Other,"The customer is having trouble turning on their Sky Glass TV. The issue seems to stem from a new remote control and not a broadband problem, as the internet is reported to be working fine.",Customer: 'I'M TRYING TO GET ME SKY BACK ON BUT IT WON'T COME BACK ON' and Agent: 'IS YOUR INTERNET WORKING PERFECTLY FINE THEY'VE GOT ALL GREEN LIGHTS ON YOUR ROUTER' Customer: 'YEAH CHECKED ON THE I'VE CHECKED ON THE SKY GLASS SETUP LIKE THAT BYE SHOW ME ABOUT THE',9,TV or Device Issue,9,2025-08-17 16:15:41 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,46,1,1,0,,,,,
2025-08-30,Other,"The customer is primarily calling to discuss an offer for a fibre broadband upgrade they received, and the associated costs and their eligibility for a booster, as well as a credit on their bill for past service issues. While broadband performance is mentioned, it is not the main reason for the call.","Customer: HI I HAVE A TEXT TO <PERSON> THAT I WOULD GET FOR SKY FULL FIBRE OR WHATEVER CAN YOU CHECK
Agent: SUDDENLY I'LL HELP YOU OUT WITH THIS SO CURRENTLY YOU HAVE A BROADBAND WHERE YOU'RE GETTING ABOUT <NUMBER> POINT <NUMBER> MPBS OK WE HAVE FULL FIBRE WITH YOU YOU CAN GET <NUMBER> MBPS <NUMBER> MBPS <NUMBER> AND <NUMBER> MBPS AS A GUARANTEED SO WE HAVE FULL FIBRE <NUMBER> FULL FIBRE <NUMBER> FULL FIBRE <NUMBER> AND <NUMBER> SO BASICALLY FULL FIBRE IS A NEW LINE INSTALLATION THERE THAT <PERSON> TAKE PLACE THERE OF FIBRE BOX HAS TO BE FITTED OUTSIDE AND IT'S AN UPGRADE BASICALLY SO WE HAVE DIFFERENT PRICES FOR DIFFERENT BROADBAND WHICH IS NORMALLY GO FOR
Customer: WELL IT SAYS TO ME HE SAID TO ME THAT ENTITLED TO IT AS WELL VALUED CUSTOMER SO I DIDN'T KNOW THAT THERE IS A COST FOR THIS
Customer: I AM ENTITLED TO A MODEM AS WELL TO GIVE HIM A BETTER SERVICE I TRIED CALLING UP FOR IT <NUMBER> DAY AND I WAS KEPT FALLING ON FOR LIKE NEARLY AND HOUR SO I
Customer: HELLO THEY TRIED TO GET MY BILL DOWN BECAUSE I JUST USING <NUMBER> TV AND A PERSON NOT YOU USING ALL THE FACILITIES AND I'M ONLY LOOKING A NEWS DOCUMENTARIES AND ALL THAT SINCE I HAVE SKY GLASS NOT MANY THINGS STREAMING YOU KNOW THING SO AND I'M NOT TOO COMPUTER SAVVY SO I TO SO I'M NOT GETTING YOU KNOW ALL THE BENEFITS SO I DON'T REALLY WANT MY BILL TO BE REALLY HIGH HIGH HIGH AND I'M NOT
Customer: YES WELL YOU KNOW BECAUSE I HAVEN'T HAD SERVICES YOU KNOW",8,Upgrade or Package Change,8,2025-08-30 13:49:31 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,0,3,2,2,,,,,
2025-08-21,Slow Wi-Fi,"The customer reports that their Wi-Fi has been ""really slow for a long time,"" causing them to use their mobile data to browse social media as their Wi-Fi is too slow to load content or for work calls.",Customer: SKY <PERSON> MY WIFI SOME LIKE REALLY SLOW FOR A LONG TIME... Customer: <PERSON> SLEPT LIKE LITERALLY I HAVE TO USE... Customer: YEAH MY DATA SO THE FASTEST <PERSON> MY I CAN'T WATCH LIKE WHEELS AND STEP OR GO ON FACEBOOK OR ANYTHING IF I'M CONNECTED TO MY WIFI TEAMS I'VE CHECKED THE WIFI OFF IT'LL GO,9,,,2025-08-21 19:31:29 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,20,1,1,0,,,,,
2025-08-02,Other,"The customer initially called about a problem with their landline telephone. Although the agent mentioned broadband, the customer's specific issue was related to their phone service.",Customer: I PHONED YESTERDAY BECAUSE I HAD A PROBLEM WITH MY TELEPHONE but I've texted me that you need more information to help me so this is why I PHONED. Agent: OK NOT TO WORRY I CAN DEFINITELY HELP YOU OUT WITH THAT SO IT'S A LANDLINE ISSUE RIGHT THAT YOU HAVE GOT. Customer: WELL IT WAS YESTERDAY,9,Landline Issue,10,2025-08-02 14:49:05 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,210,3,3,0,,,,,
2025-08-03,Unreliable Wi-Fi,"The customer reports their broadband keeps disconnecting and reconnecting, and their neighbour who also has Sky experiences similar intermittent issues.","Customer: BUT IT KEEPS GOING ON AND OFF AND I KNOW MY NEXT DOOR NEIGHBOUR HE'S GOT SKY AS WELL AND IT'S LIKE
Agent: OKAY
Customer: IT PLAYS UP SOMETIME",8,,,2025-08-03 14:52:03 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,19,3,3,0,,,,,
2025-08-28,Other,"The customer is primarily confused about the need for broadband, believing they only need it for landline service and are discussing an older failed order related to upgrading to fibre to the premises. Their main concern is understanding the purpose of broadband, not an issue with the service itself.",Customer: I WISH BROWSING THE LANDLINES I GOT SUCH AN NO PHONE HERE THERE'S NO ADJUSTMENT OF THE MAP... Customer: WELL THAT'S IT THAT'S ME DARLING TELL I'M <NUMBER> CAN'T YOU BECAUSE HE SAID THAT I THOUGHT I THOUGHT IT OVER AND AS I <PERSON> I NEED THE BROADBAND BECAUSE BASICALLY I'VE GOT THE TV THAT'S ALL I'VE GOT I'M NOT I <SPELLING_TERM> OR ANYTHING LIKE THAT AND WHAT BROADBAND IS SENDING MESSAGES ISN'T IT,8,Existing Order or Installation,8,2025-08-28 12:23:52 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,68,6,6,1,,,,,
2025-09-12,Other,"The customer is reporting an issue with their Sky Stream puck box not working, rather than an issue with their broadband service. The agent confirmed the broadband is working as it should be.",Customer: HI THERE I PHONED ABOUT A WEEK AGO BECAUSE MY IS IT CALLED THE PUCK BOX IS NOT WORKING I HAD THE INTERNET INSTALLED THE SAME WEEK AND THEN THEY SENT ME OUT A WIRE AND SAID COLOUR THE INSTRUCTION WHICH I'VE DONE THAT AND IT'S STILL NOT WORKING... Agent: ALRIGHT OKAY I'M JUST GOING TO DO I'LL DO A QUICK CHECK ON THE BROADBAND TO SEE THAT THAT IS ALL WORKING AS IT SHOULD BE WHICH IT IS SHOWING THAT IT IS,9,TV or Device Issue,9,2025-09-12 10:26:06 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,1,4,2,0,,,,,
2025-08-01,Poor Coverage,"The customer initially reports an issue with their internet and TV, and later it becomes clear that their booster upstairs has a ""not connected"" light in the middle and a ""network connection cross"", indicating a lack of signal in that area. The agent attempts to troubleshoot this issue, leading to a resolution.",Customer: MY INTERNET AND THE TV... Customer: THE MIDDLE LIGHT IS NOT CONNECTED... Agent: NETWORK CONNECTION IS ACROSS UPSTAIRS... Customer: YEAH,9,,,2025-08-01 12:23:13 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,76,1,1,0,,,,,
2025-09-26,Unreliable Wi-Fi,"The customer reports their broadband has been on and off and quite intermittent since yesterday, noting it has dropped multiple times.",Customer: GOOD MORNING YEAH BROADBAND'S SINCE YESTERDAY SPEND ON AND OFF IT HAS BEEN QUITE INTERMITTENT YESTERDAY ALL IN ALL BUT <NUMBER> TIMES YESTERDAY AND <NUMBER> TIMES YESTERDAY AND ONCE TODAY,9,,,2025-09-26 13:41:12 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,206,2,2,0,,,,,
2025-09-18,Unreliable Wi-Fi,"The customer is experiencing their television freezing and constantly cutting out, which is indicative of an unreliable Wi-Fi connection, especially when watching films on streaming services.",I'VE BEEN HAVING A PROBLEM WITH THE SKY EVER SINCE SYNCING GOT IN INSTALLED AND HAS TONIGHT AGAIN THE TELEVISION JUST KEEPS FREEZING THE SCHEME WHEN I'M WATCHING A FILM IT JUST FROZE AND IT'S FROZEN AT THE MOMENT AND IT'S BEEN DOING THAT THE PAST COUPLE OF NIGHTS,9,,,2025-09-18 20:50:41 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,3,1,1,0,,,,,
2025-09-07,Other,"The customer is experiencing issues with their Sky Q box and mini boxes not recognizing their subscription, preventing them from accessing content and apps. This appears to be a system-side issue, not related to broadband performance, as broadband connectivity is confirmed to be working fine. The problem is a lack of subscription recognition for Sky Q, not the internet service itself.",Customer: YEAH TO MY BROADBAND NETWORK AND I'M JUST WANTING TO NETWORK CONNECTION CHECK IN NETWORK SETUP NETWORK SETUP IT'S CONNECTED NETWORK MY NETWORK CONNECTION TO BROADBAND ROUTER TICK CONNECTION TO INTERNET TICK CONNECTION. Agent: AND YOU'RE STILL NOT GETTING MY SKY GO ON THE MINI BOXES OR NOT. Customer: BECAUSE IT'S SAYING I DIDN'T HAVE. Agent: WHETHER IT'S JUST BECAUSE IT'S NOT GOT A MAIN SIGNAL YEAH. Customer: IT SAID I DIDN'T ASK THE QUESTION I DON'T HAVE <NUMBER> OF THE MESSAGES CAME UP ON FRIDAY BECAUSE YOU DO NOT HAVE A SKY <SPELLING_TERM> SUBSCRIPTION LIKE I DO.,9,TV or Device Issue,9,2025-09-07 19:08:32 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,156,1,1,0,,,,,
2025-09-01,Other,"The customer is experiencing an issue with their landline service, specifically that they cannot receive incoming calls, though outgoing calls are working. This issue is unrelated to broadband performance.",Customer: WELL MY MY LANDLINE IS NOT RECEIVING INCOMING CALLS IF I TRY AND RING MY LANDLINE ON MY MOBILE AND IF ANYONE <PERSON> TRIES TO RING IT IT SAYS NUMBER NOT RECOGNISED BUT I'M ABLE TO MAKE OUTGOING CALLS ON IT,10,Landline Issue,10,2025-09-01 18:46:08 UTC,,,INCOMPLETE,,INCOMPLETE,0,1,2,3,525,0,0,112,1,1,0,Explain or Reduce Bill,Explain or Reduce Bill,,,
2025-09-13,Wi-Fi Status,"The customer is reporting that their upstairs TV cannot connect to the internet, and the troubleshooting steps indicate a problem with the broadband router, even after restarting it. The router lights are green, yet the TV still reports it cannot connect to the broadband router.","Customer: ""WIFI CONNEXION"", ""NO WIFI EXTRA"", ""WAS OFF THERE'S A PROBLEM WITH YOUR BROADBAND ROUTER"", ""STATUS NOT CONNECTED"", ""PLEASE <PERSON> WHERE WE'RE CHECKING YOUR INTERNET CONNECTION FAILED"", ""IT'S TELLING ME NOW WE CAN'T CONNECT TO YOUR BROADBAND ROUTER""",,,,2025-09-13 19:03:17 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,157,5,3,0,,,,,
2025-09-20,Other,"The customer is primarily concerned about the price of their broadband package and the perceived reduction in speed compared to their previous ultra-fast broadband, while still paying the same amount. They are also querying the specifics of their TV package discounts.",Customer: BUT I DIDN'T HAVE IN FRONT OF ME WHAT I WAS PAYING AND MODEL WOULD BE PAYING THE SPEED THAT I WAS GETTING THE SPEED GETTING NOW HAVEN'T NOTICED A GREAT DEAL OF DIFFERENCE IN TERMS OF THE SPEED OR JUST OCCASIONALLY THAT HE WAS IN CONNECTION ... Customer: AND GUARANTEE OF A <NUMBER> WHEREAS NOW GUARANTEE OF <NUMBER> POINT <NUMBER> BUT STILL PAYING US IN ... Customer: RIGHT I MEAN ALL I'M ASKING IS FOR THE <NUMBER> QUID THIS BROADBAND TO BE REDUCED TO REFLECT THE SPEED,9,Billing or Credit,8,2025-09-20 14:59:56 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,0,2,1,0,,,,,
2025-09-19,Poor Coverage,"The customer is experiencing issues with their Sky Glass puck not receiving a good enough signal from the router, requiring it to constantly restart. The agent explains this is due to the puck being too far from the router, resulting in poor coverage and an unstable 5 GHz connection.",Customer: SO SO I'VE GOTTA <PERSON> THE <ORDINAL> FEW WEEKS IT WAS FINE LAST <NUMBER> WEEKS IT'S NOT BEEN VERY SPORADIC AS TO WHETHER IT'S BEEN TURNING ON OR NOT USING THE POWER BUTTON ON THE REMOTE SO I HAVE TO UNPLUG IT FROM THE WARM PLUG PLUG THE POWER BACK IN TO GET IT TO COME ON I DON'T KNOW IF THAT'S A FAULTY <PERSON> OR IF I'M DOING SOMETHING WRONG AGAIN...Agent: THIS MOST LIKELY IT'S GOING TO BE A BAND AID SOLUTION THE REASON BEING IS THE BUCKETS FURTHER AWAY FROM THE ROUTER IT'S NOT GETTING AS GOOD SIGNAL NOW THE SIGNAL ITSELF IN THAT ROOM IS ACTUALLY GREAT BUT THE SIGNAL TRAVELS INTO FREQUENCIES <NUMBER> IS <NUMBER> POINT <NUMBER> GIGAHERTZ THE OTHER IS <NUMBER> GIGAHERTZ <NUMBER> POINT <NUMBER> IS MUCH WIDER RANGE BUT MUCH SLOWER <NUMBER> YOU HEARD MUCH FASTER BUT MUCH SHORTER RANGE FOR OPTIMAL PERFORMANCE IN ORDER TO NOT <NUMBER> INTO ANY ISSUES WHATSOEVER THE PUCK ACTUALLY REQUIRES TO BE ON THE <NUMBER> GIGAHERTZ FREQUENCY CONSTANTLY AND THAT'S THE SHORT RANGE FREQUENCY IN THIS <PERSON> SO WHAT WE DID IS GOING TO BOOST UP THE RANGE AND IT COULD VERY WELL HOLD IT TOGETHER AND NOT CAUSE YOU ANY ISSUES FOR THE NEXT <NUMBER> YEARS IT COULD ALSO START SLOWING DOWN AND GIVING YOU A FEW ISSUES HERE AND THERE OVER THE NEXT <NUMBER> WEEKS ONCE AGAIN I CAN SEE IT ON <PERSON> IS JUST UNABLE TO MAINTAIN THE <NUMBER> GIGAHERTZ CONNECTION A <NUMBER> PERCENT OF THE TIME AND THE LONGER IT HAD GONE ON THAT SAME SESSION THE MORE TIME IT WAS SPENDING ON THE <NUMBER> POINT <NUMBER> WHICH IS WHERE IT WAS NOT SWITCHING WHICH IS WHERE THE ISSUE WAS COMING FROM WHERE IT WAS A SWITCHING ON INITIALLY AND ARE IT WOULD REQUIRE RESTART AND ALL THAT STUFF,9,,,2025-09-19 17:27:14 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,134,2,1,1,,,,,
2025-09-14,Wi-Fi Status,"The customer reports that their internet is not working. The internet light on their router is off, while the power light is on and other lights are flashing.",Customer: MERIT ME <PERSON> NOT WORKING THERE Customer: IT'S IT'S IT'S IT'S IT'S IT'S ON IT'S LIKE IT'S NOT COMPLETELY UNKNOWN IT'S ON THE INTERNET IT'S NOT AN ACTUAL AND THAT SHE JUST ORANGE Agent: NO WORRIES TAKE CARE OF THAT IS IT COMPLETELY NOT SWITCHING ON Customer: RIGHT BOX OUT <PERSON> RIGHT YEAH I'M LOOKING IS GREEN <NUMBER> BRINGING IT BOTTOM FLASHING THEN BRAIN POWER LIGHT ON Agent: OKAY Customer: AND THEN IS IT THAT LIGHTS ON THE <ORDINAL> DATES LIKE WATCH WATCH FLASHING AND AN ALARM LIGHTS ON Agent: OKAY SO WHAT ABOUT THE <SPELLING_TERM> LIGHT IS GREEN SOLID Customer: WHAT Agent: UH THE <SPELLING_TERM> LIGHT THE BOMB Customer: SO THAT'S GREEN SOLID YEAH Customer: YEAH INTERNET <NUMBER>'S NOT NOT LATE YET,9,,,2025-09-14 11:30:48 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,169,1,1,0,,,,,
2025-08-29,Wi-Fi Status,"The customer reports having no internet at all, despite their router showing green lights and their TV working. This indicates a complete loss of internet service.",'I HAVE NO INTERNET SO I'M GOING TO HAVE TO GO SOMEWHERE' and 'I'VE GOT NO INTERNET EVEN THOUGH MY ROUTER IS SHOWING <NUMBER> GREEN LIGHTS MY TELEVISIONS WORKING BUT MY INTERNET I HAVE NO INTERNET',9,,,2025-08-29 15:44:11 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,65,1,1,0,,,,,
2025-09-08,Wi-Fi Status,"The customer reports that after a recent installation, their PC, laptop, and TV are not working, and the router is not showing any lights, indicating a complete loss of internet service.",AND NOW MY PC <NUMBER> WORK NEITHER <PERSON> MY LAPTOP AND I'VE NOT GOT THE TV WORKING I'VE PLUGGED IT BACK INTO MY SATELLITE AERIAL TO KEEP MY TELEVISION WORKING SO SOMEWHERE ALONG THE LINE I NEED SOME HELP TO GET MY COMPUTER UP AND RUNNING... IT'S NOT SHOWING ON MY ROUTER... THERE'S NO LIGHTS ON THE ROUTER.,10,,,2025-09-08 09:07:13 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,142,6,5,2,,,,,
2025-09-17,Wi-Fi Status,"The customer explicitly states there is no internet connection, and the issue is resolved by resetting the router and changing standby modes on the Sky Q boxes to ""Active"" to maintain a stable connection.",IT LOOKS LIKE YOU DO NOT HAVE INTERNET CONNECTION RIGHT NOW,10,,,2025-09-17 17:30:18 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,133,2,1,0,,,,,
2025-10-21,Slow Wi-Fi,"The customer reports that their internet speed has worsened since the engineers installed fibre, implying a slow Wi-Fi issue.",I AM ACTUALLY GETTING WORSE BLOOMING THAN THAN BEFORE THEY BEFORE THE GAME,8,,,2025-10-21 12:55:35 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,151,3,3,0,,,,,
2025-08-28,Wi-Fi Status,The customer initially reported that their broadband was completely off and there were no lights on their Openreach box. The issue was resolved during the call by pressing the power button.,Customer: MY BROADBAND'S GONE OFF COMPLETELY WORKING THIS MORNING... Customer: THERE'S NO LIGHTS... Customer: OKAY JUST PRESS THE BUTTON THE POWER POWER BUTTON UP NOW YEAH THE SEE WHAT'S HAPPENING NOW WITH EVERYTHING... Customer: YEAH I MEAN THE SWITCH WAS OF THE KIND IS GOING TO BE THERE BUT YEAH IT'S SUPPOSED TO WORK THOUGH... Customer: YES I THINK I'M ONLINE NOW,9,,,2025-08-28 10:26:26 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,203,1,1,0,,,,,
2025-09-07,Poor Coverage,"The customer is reporting that their TV downstairs is not getting a network connection from their router, implying a localised issue rather than a complete internet outage.",Customer: RIGHT I JUST DOWNSTAIRS THE TV ON NOW I'M NOT GETTING NETWORK FROM MY ROUTER,9,,,2025-09-07 11:25:20 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,89,6,4,3,,,,,
2025-10-31,Unreliable Wi-Fi,"The customer is experiencing intermittent broadband connectivity, stating that the signal keeps dropping despite their attempts to troubleshoot the issue.",Customer: HI I'M HAVING ISSUES WITH MY BROADBAND IT KEEPS DROPPING THE SIGNAL KEEPS GOING,10,,,2025-10-31 19:27:49 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,25,1,1,0,,,,,
2025-09-23,Poor Coverage,"The customer reports that the Sky Stream box in their dining area experiences freezing and slow loading issues, indicating a weak or inconsistent Wi-Fi signal in that specific part of the house.","['THE <ORDINAL> THING WHICH IS STILL NOT BEEN RESOLVED IS THE SIGNAL IN THE DINING AREA WHERE MY <ORDINAL> PUCK IS', 'THE Telly is working and certain programmes are working but when it comes to watching football because sports and it's moving parts I'm assuming there's a problem with the power and it's freezing all the time and stopping', 'IF WE JUST GO INTO THE OTHER ROOM TURN THE SOFTWARE SO THIS IS THIS IS ROOM WITH THE BOX WHERE THE ROUTER IS THE <PERSON> THIS ISN'T AS BAD BUT EVEN IN HERE FROZEN OCCASIONALLY BUT NOT NOWHERE NEAR AS BAD']",9,,,2025-09-23 13:36:36 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,1,2,2,1,,,,,
2025-10-17,Other,"The customer is calling because they haven't received a SIM card for their mother's Sky Mobile account, which was supposed to be sent out after changing her broadband and Sky TV package.",‘BUT WE HAVEN'T RECEIVED THE <PERSON> CARD AND IT'S OVER <NUMBER> WEEKS AGO NOW’ and ‘THE <PERSON> OR THE <PERSON> CARD WAS SUPPOSED TO BE SENT OUT AND WE HAVEN'T RECEIVED ANYTHING’,10,Existing Order or Installation,8,2025-10-17 12:44:30 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,0,2,1,2,,,,,
2025-08-25,Other,"The customer is experiencing issues with their Sky Q box, including freezing, no sound, and recordings not playing. While the agent initially suspects a broadband issue, a line test shows no problems, and the customer has previously had a hard disk error. The agent concludes the box itself is faulty and arranges for a replacement.",Customer: 'I THINK BOXES PLAYING UP IT'S PAID UP BEFORE WE'RE GETTING ALL SORTS OF THINGS GOING WRONG WITH IT NO SOUND PORTED FREEZES IT WON'T GO TO CHANNELS IF YOU PAUSE THEN LOSE COMPLETELY I'VE SWITCHED OFF EVERYTHING TWICE AND PUT IT BACK ON BUT NOTHING'S WORKING' ... Agent: 'I DID RUN A LINE TEST EARLIER AND IT SAID THERE WEREN'T ANY PROBLEMS TO BE FOUND THERE SO IT SEEMS LIKE THE BROADBAND LINE ITSELF IS FINE' ... Agent: 'I THINK BEST THING FOR YOU IS WE GET THE BOX REPLACED ON YOUR HARD DRIVE ON YOUR HARDWARE OVERALL',9,TV or Device Issue,9,2025-08-25 20:12:08 UTC,,,INCOMPLETE,,INCOMPLETE,0,0,0,0,,0,0,23,2,2,0,,,,,
